,title,category
3334,"18년 만의 홈 개막전…한화이글스, 관중 전원에 오렌지 우비 선물",Social
3335,‘면허 취소 수준’ 만취 상태로 선박 운항한 60대 선장 입건,Social
3336,강남 도심서 공사장비 넘어져…3개 차선 아수라장,Social
3337,"HS화성, 실적 '껑충' 750원 현금 배당 결정…영업익 82％↑",Social
3338,"“살던 곳에서 존엄함 삶을” 관악구, 통합돌봄 본격 가동",Social
3339,"[자막뉴스] ""혼자 애 키워요"" ""영상 내려주세요"" 홍서범 전 며느리, 직접 남긴 댓글?",Social
3340,"주호영 ""무소속 출마 준비…한동훈과 참모진간 교감""",Social
3341,보완수사 요구에 '혐의 없음' 불송치… '사건 암장' 논란 수면 위로,Social
3342,"강동희 전 감독, 2심서 ‘횡령 무죄’…벌금 800만원으로 감형",Social
3343,경남 창원 아파트 상가서 흉기난동…1명 심정지·1명 중상,Social
3344,"'추적 60분', '검정고시생' 양성하는 비인가 국제학교 실체 추적",Social
3345,"박상용 검사, 정성호 글 인용하며 ""대북송금도 국조서 밝히자""",Social
3346,"사이코패스 아니다? 강북 모텔 살인 김소영, IQ 70대 추정",Social
3347,"‘모텔 연쇄살인’ 김소영, IQ ‘하위 10%’…“지능 낮아, 사이코패스 아닐 수도” 전문가 분석",Social
3348,'마약왕' 박왕열 구속 기로‥'필로폰 투약' 인정,Social
3349,"오송참사 유가족 ""김영환·이범석 공천 배제 자업자득""",Social
3350,강북 수유동 90대 노부부 덮친 화재…남편 사망·아내 중상,Social
3351,"항공유 가격 급등에…진에어, 내달 인천∼괌 등 45편 비운항",Social
3352,남해고속도로 함안휴게소 주차장서 '황산' 누출 사고,Social
3353,스벅으로 갑자기 돌진한 승용차…운전자·이용객 부상으로 병원행,Social
3354,"‘北무인기’ 대학원생, 중앙지법 내란재판부 배당… 다음달 첫 공판",Social
3355,"김해인재양성재단 대표 선임서 '면접 생략' 논란…""투명성 훼손""",Social
3356,"고양시, 경기도 해명에 재반박 ""무책임한 변명""",Social
3357,신논현역 인근서 천공기 넘어져…3개 차로 막혀,Social
3358,"잔고 부풀려 1300억 사기 대출…경찰, 의사 215명 수사",Social
3359,'반포대교 추락' 포르쉐 운전자 케타민도 검출,Social
3360,정부·삼성 손잡고 용인 경안천 일대 26만 그루 심는다,Social
3361,"""불송치 이게 맞나요?""…김예원 변호사, 경찰 부실수사 제보 사이트 개설",Social
3362,"74명 사상 '안전공업', 김앤장 방패 삼았다…경찰 조사 전부터 총력 대응",Social
3363,"광주 종량제봉투 3∼4개월분 비축…""사재기 안 하면 충분""",Social
3364,"""경찰이 잡을 수 있는지 시험""…공항 폭탄 테러 예고 30대, 3천만원 배상 판결",Social
3365,‘망연자실’ 제약업계…“약가인하 개편안 보완해야”,Social
3366,"‘北무인기’ 대학원생, 서울중앙지법 내란전담재판부 배당…내달 첫 재판",Social
3367,"술 취해 치고받는데 '뒷짐'…""순찰차만 세우면 다인가""",Social
3368,"김포시민, 4월1일부터 평일 출퇴근시간 일산대교 통행료 ‘무료’",Social
3369,대낮 상가주차장서 흉기 난동…1명 심정지·1명 중상,Social
3370,"창원 상남동서 '흉기 난동'…""살려달라"" 20대 여성 심정지",Social
3371,강원여객자동차㈜ 창립 105주년 기념식 성료 “대한민국이 인정하는 1등 여객운송기업 되겠다”,Social
3372,"경찰, '성추행·2차 가해' 혐의 장경태 검찰 송치",Social
3373,인천공항 개항 25주년 만에 ‘세계 3위’…연간 여객 1억명 시대 연다,Social
3374,안중근 의사 순국 기념일에 등장한 조롱 영상... 사자 명예 훼손 논란,Social
3375,"김두관 ""전재수 17대1 싸움""…국민의힘 맹공",Social
3376,"구속기로에 선 마약왕…박왕열, 취재진 질문엔 '묵묵부답'",Social
3377,"박왕열 구속 기로...""필로폰 양성 반응·투약 인정""",Social
3378,"""'살려달라'며 뛰어와""...주차장 흉기난동, 20대 여성 심정지",Social
3379,창원에서 대낮 칼부림 사건 발생…1명 심정지·1명 중상,Social
3380,"정다은 ""빈 점포 줄이고 상가 활성화 지원""…'반값 임대료' 공약",Social
3381,"이원택 ""전주역 수서행 KTX, 익산에 광역환승체계""",Social
3382,"상반기 개원 울주병원, 간호부 경쟁률 3대 1…의사 5명 계약",Social
3383,[N년전 오늘] 1주년 맞은 한화생명 볼파크서 독수리 군단 새 역사 쓴다,Social
3384,"""부르면 오는 버스""…동작구, 서울 첫 'CALL버스' 도입",Social
3385,"카카오모빌리티 법인·경영진 '콜차단 혐의' 첫 재판…""혐의 부인""",Social
3386,"‘밀양 집단성폭행’ 가해자 사진 올린 40대, 항소심도 벌금형",Social
3387,"윤석열, 내란특검법 문제삼아 재차 헌법소원 2건 제기",Social
3388,'성추행·2차 가해 의혹' 장경태 검찰 송치,Social
3389,창원 상가 주차장서 흉기 사건…20대 여성 심정지·30대 남성 중상,Social
3390,"야구에 농구까지…주말 잠실 운동장에 6만명 몰린다 [오늘, 특별시]",Social
3391,'한전 6700억원대 입찰 담합' 5월부터 본격 공판…주요 업체 혐의 부인,Social
3392,"‘안중근 방귀 열차’ 까지…독립운동가 조롱 AI, 처벌 어렵나?",Social
3393,"“경기도, 108만 고양시민 외면하는 무책임한 변명 유감”",Social
3394,"대구 북구 대현동 주민, 북구청 향해 이슬람사원 건립 갈등 해결 요구",Social
3395,"""대기가 맛집 웨이팅 수준"" 밤 10시 주유소 앞 늘어선 줄...2차 석유최고가에 또 '주유 대란'",Social
3396,강동희 전 감독 2심서 횡령 무죄…벌금 800만원,Social
3397,"법원, 국힘 '컷오프' 주호영 가처분 심문…朱 ""민주주의 훼손""",Social
3398,"""자습 때 둘이 사라져""...홍서범 아들 불륜, 학생들 잇단 제보",Social
3399,"선박용 경유 가격 급등 우려...""면세유 공급 제한""",Social
3400,‘무료 이발’이라더니 삭발식 동원된 어르신…“홀딱 깎아버렸다”,Social
3401,"""다음 목표는 취업""…고립 청년 깨워준 손목 위 주치의, 마음도 고쳤다",Social
3402,"국힘 주진우, 전재수 허위사실 공표 혐의로 고발",Social
3403,"김혜란 국힘 춘천갑당협위원장, '공천 갈등'에 사퇴",Social
3404,"장릉서 단종의 영월 설화 펼쳐진다…뮤지컬 ‘1457, 잠든 소년’",Social
3405,"양천구, 음식물쓰레기 감량기 구매비 250가구 지원",Social
3406,[단독] ‘재선 도전’ 제주도지사 비판 문자…명의자는 경선 상대 후보,Social
3407,부산교육감 재선거 관련 기소된 박종필·정근 벌금형,Social
3408,서울 유치원 56%가 ‘과밀’…3세반 교사 1명당 13명 초과,Social
3409,"""달려와 살려달라고 소리쳐""…아파트 주차장서 칼부림 발생, 女 1명 심정지·男 1명 중상",Social
3410,‘비상계엄 업무 담당’ 전 합참 과장 특검 조사…윤 전 대통령 ‘특검법’ 헌법소원,Social
3411,‘3대 가왕’ 향한 운명의 무대 시작 [MBN],Social
3412,층간소음 오해로 이웃 살인미수 70대 2심도 ‘징역 17년’,Social
3413,"군립 의료기관 울주병원, 채용 열기…최고 3대 1 경쟁률",Social
3414,"의정부 60대女 주차장 차 세우려다 카페 돌진, 2명 부상",Social
3415,‘대전 안전공업 참사’ 6일 만에 희생자 14명 시신 모두 가족 품으로 [세상&],Social
3416,"""살려달라고 소리치며 뛰어와"" 창원 상가주차장서 흉기난동, 20대 여성 심정지·30대 남성은 중상",Social
3417,"""살려달라""며 뛰어왔다…주차장 흉기난동 20대 심정지",Social
3418,"싼 주유소 찾아 긴 줄…2차 최고가격제 첫날 ""꽤 올라 부담""(종합)",Social
3419,"""사고 반복 원청 건설사, 솜방망이 처벌은 죽음 못 막아""",Social
3420,“모텔인줄 알았는데”…외국 여성 성매매 전용 업소 적발,Social
3421,"홍서범·조갑경 부부, 아들 불륜에 뭇매…‘연좌제’ 비판도 [자막뉴스]",Social
3422,"종합특검, '尹 계엄 하자 폭로' 전 합참 계엄과장 참고인 조사",Social
3423,"지역 원로 정치인·학자, '현직 국회의원 시장·도지사 출마' 잇따라 비판",Social
3424,"'출마 임박' 김부겸, 대구시장 전장에 어떤 무기 들고 나오나",Social
3425,경기교육감 진보 후보 단일화 방안 확정…“여론조사 + 선거인단투표”,Social
3426,"'임시 인도' 박왕열, 다시 필리핀 감옥으로?…국내 처벌 가능성은",Social
3427,"종합특검, '계엄 업무' 담당 前 합참 계엄과장 참고인 조사",Social
3428,"오송참사 유가족협, 김영환·이범석 컷오프에 ""참사 책임 외면한 결과…자업자득""",Social
3429,"'걸개그림 국보법 위반' 전승일 감독 재심 개시‥""무죄 내려야""",Social
3430,"'선거 청정 지역' 울릉도에 무슨 일이…경북도 선관위, '금품 살포 의혹'에 이례적 섬 방문 조사",Social
3431,"층간소음 착각해 이웃 폭행, 살해하려 한 70대…2심도 중형",Social
3432,"'北무인기' 대학원생, 서울중앙지법 내란재판부 배당",Social
3433,"제주·인천공항 '폭탄테러'예고 30대 ""국가에 2928만원 배상하라""",Social
3434,창원 아파트 주차장서 20대 여성 ‘흉기 피습’ 중태…가해 남성도 중상,Social
3435,주차장서 흉기 찔린 채 발견된 남녀… 20대 여성 심정지,Social
3436,"김길성 중구청장, 길기영 예비후보 '허위사실공표·비방' 혐의로 고소",Social
3437,[뉴시스 앵글]괴산서 만개한 산수유꽃…꿀 따는 벌,Social
3438,"김길성 중구청장, '허위사실 유포·비방' 길기영 예비후보 고소",Social
3439,"배우 이원종, 박성현 광양시장 예비후보 후원회장 취임",Social
3440,[속보] 창원 아파트 주차장서 칼부림 발생⋯여성 1명 심정지·남성 1명 중상,Social
3441,"'모텔 살인' 김소영, 사이코패스 아닌 경계선 지능?…""IQ 70대""",Social
3442,"尹, 내란 특검법에 5번째 헌법소원‥지귀연 위헌심판 각하에 불복",Social
3443,"'北무인기' 대학원생, 중앙지법 내란재판부 배당…내달 첫공판",Social
3444,"김종천·전문학, 서구청장 컷오프에 ""재심 신청"" 반발",Social
3445,"""중국인 아니라고?"" 말나온 인천공항 발차기女, 멱살 잡고 '퍽퍽'",Social
3446,서울 신논현역 인근서 천공기 전도…인근 도로 통제,Social
3447,민주당 광주 북구청장 후보 3인 단일화 나서나,Social
3448,"상설특검이 결론 못 낸 관봉권 의혹, ‘진원지’ 남부지검 이첩",Social
3449,"오세훈, 부상 제대군인 전용 주택 방문···“국가헌신 장병 지원 강화하겠다”",Social
3450,"인천 스토킹 살해 유족 “가만히 있다간 또 죽는다, 여성들 살았단 기사 보고싶어” [플랫]",Social
3451,"[현장]가장 비싼 완도 기름값, '1원까지 일치' 담합 의혹에도 뒷짐",Social
3452,"""문 잠그고 장사했다""…성매매 전용 모텔 업주·외국인 여성 무더기 적발",Social
3453,광양 꽃보러 오세요…봄꽃 릴레이 시작,Social
3454,"이번엔 잠실에 6만 명 몰린다…""차 끌고 오지 마세요""",Social
3455,양치질 열심히 하는데도 봄철 입냄새는 왜 유독 심해질까?,Social
3456,"안호영 ""이재명 국정 철학 구현…용인 반도체 전북 이전""",Social
3457,90대 노부부 한밤중 비극…다가구주택 화재로 남편 숨져,Social
3458,"김재원 ""산업용 전기요금 대폭 인하·SMR 도입 시급""",Social
3459,"""황경아로 압도적 승리""…광주 남구청장 단일화 후보들 첫 회의",Social
3460,"신돈 태어난 창녕 옥천사지, 긴급발굴 선정…역사적 실체 규명 기대",Social
3461,"장동혁 대전 화재 희생자 조문…""정부 필요한 조치 국회도 챙길 것""",Social
3462,창원 상남동 아파트 주차장 칼부림… 남녀 2명 중태,Social
3463,"'단수 후보 취소' 김병욱 성남시장 예비후보, 선당후사 위해 네거티브 없는 재경선 승복",Social
3464,"전장연, 광화문 ‘버스 탑승 시위’…출근길 한때 마비 [현장영상]",Social
3465,[뉴스브리핑] 오늘의 주요뉴스,Social
3466,[6·3경기]민주 성남시장 후보 경선으로 전환에 '희비',Social
3467,"김길성 국민의힘 중구청장, 길기영 예비후보 '허위사실공표' 고소",Social
3468,"‘층간소음 일으킨다’ 오해…이웃 여성 폭행 ‘의식불명’ 빠지게 한 70대, 징역 17년",Social
3469,지침 안지키고 독감 교사 근무하게 한 유치원…사직서 임의 작성 등 감사,Social
3470,"정부, ‘나프타 쇼크’에 수출 제한 초강수뒀지만…",Social
3471,"손바닥에 굳은살 하나 없던 야구선수, 우승 감독 된 비결 10가지",Social
3472,"노동부 장관 앞에서 '진짜 사장' 만난 부산교통공사 하청 노조… ""보여주기식 교섭 안 돼""",Social
3473,"北 무인기 대학원생, 내란전담재판부가 맡는다…""사회적 이목 집중""",Social
3474,李대통령 말했던 ‘예외적 보완수사권’…檢개혁추진단 토론회서 언급[세상&],Social
3475,"정부, 포스코 수소환원제철소 용지조성 승인…'축구장 190개 규모'",Social
3476,사법을 정치의 도구로 만든 '개악'…그 대가는 국민이 치른다 [쓴소리 곧은 소리],Social
3477,의정부서 차량 상가로 돌진…2명 부상,Social
3478,"""목숨 걸고 싸웠는데""…제1연평해전 참전용사 PTSD 보상 길 열렸다",Social
3479,태국산 계란 224만개 들여와 내달부터 판매,Social
3480,"[단독] 특검, '방첩사 블랙리스트' 고소인 소환…계엄 사전 준비 '조준'",Social
3481,"""자임 사태, 행정당국 책임"" 운영 멈춘 추모공원 유족 '상여 행진'",Social
